run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-24T10:34:35-05:00,20,2026,round_matchups,24968,"Griffin, Ben",16394,0.38035620868873254,0.38035620868873254,,-0.11981759787344615,"Griffin, Ben | market=round_matchups | opponents=16394 | p_model=0.380356 | score=-0.119818"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,17881,"Yu, Kevin",21891,0.5075702519833222,0.5075702519833222,,0.07475851618137602,"Yu, Kevin | market=round_matchups | opponents=21891 | p_model=0.507570 | score=0.074759"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,21891,"Kitayama, Kurt",17881,0.4924297480166778,0.4924297480166778,,0.044475194108915095,"Kitayama, Kurt | market=round_matchups | opponents=17881 | p_model=0.492430 | score=0.044475"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,23014,"Theegala, Sahith",29767,0.4236393878844705,0.4236393878844705,,0.03107185309304583,"Theegala, Sahith | market=round_matchups | opponents=29767 | p_model=0.423639 | score=0.031072"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,29767,"Gerard, Ryan",23014,0.5763606121155296,0.5763606121155296,,0.3389227875150895,"Gerard, Ryan | market=round_matchups | opponents=23014 | p_model=0.576361 | score=0.338923"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,21407,"Reitan, Kristoffer",25002,0.38112161775295655,0.38112161775295655,,-0.11479975381637272,"Reitan, Kristoffer | market=round_matchups | opponents=25002 | p_model=0.381122 | score=-0.114800"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,25002,"Wu, Dylan",21407,0.6188783822470434,0.6188783822470434,,0.3699904941123026,"Wu, Dylan | market=round_matchups | opponents=21407 | p_model=0.618878 | score=0.369990"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,15980,"Lipsky, David",23838,0.6317906594630135,0.6317906594630135,,0.7068367370533575,"Lipsky, David | market=round_matchups | opponents=23838 | p_model=0.631791 | score=0.706837"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,23838,"Hojgaard, Rasmus",15980,0.3682093405369865,0.3682093405369865,,0.16693026938799904,"Hojgaard, Rasmus | market=round_matchups | opponents=15980 | p_model=0.368209 | score=0.166930"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,14792,"Saddier, Adrien",18586,0.3337494970394002,0.3337494970394002,,-0.017759442308712747,"Saddier, Adrien | market=round_matchups | opponents=18586 | p_model=0.333749 | score=-0.017759"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,18586,"Smith, Jordan",14792,0.6662505029605998,0.6662505029605998,,0.6735155853685049,"Smith, Jordan | market=round_matchups | opponents=14792 | p_model=0.666251 | score=0.673516"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,12426,"Waring, Paul",26850,0.43183768076441986,0.43183768076441986,,-0.03078041002031787,"Waring, Paul | market=round_matchups | opponents=26850 | p_model=0.431838 | score=-0.030780"
