Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1819,5087437545,TheCommish (42/150),0,249.95,G Hideki Matsuyama G Russell Henley G Ludvig Aberg G Rickie Fowler G Rasmus Hojgaard G Keith Mitchell,,,
1819,5087474122,Hokies94 (2/2),0,249.95,G Xander Schauffele G Russell Henley G Cameron Young G Jake Knapp G Maverick McNealy G Chad Ramey,,,
1823,5087448354,tmills1 (1/2),0,249.90001,G Xander Schauffele G Viktor Hovland G Jacob Bridgeman G Brooks Koepka G Nicolai Hojgaard G Max Homa,,,
1823,5087483829,byrnemichael21 (37/48),0,249.90001,G Rory McIlroy G Xander Schauffele G Daniel Berger G Ryan Gerard G Corey Conners G Ricky Castillo,,,
1823,5087313638,mzara09 (1/6),0,249.9,G Xander Schauffele G Ludvig Aberg G Viktor Hovland G Akshay Bhatia G Christiaan Bezuidenhout G Andrew Putnam,,,
1826,5087355480,BoangTao33 (99/150),0,249.85,G Russell Henley G Justin Rose G Sam Burns G Maverick McNealy G Justin Thomas G Taylor Pendrith,,,
1827,5087422337,Gorillas777 (3/3),0,249.8,G Tommy Fleetwood G Ludvig Aberg G Cameron Young G Nicolai Hojgaard G Michael Thorbjornsen G Pierceson Coody,,,
1827,5087365284,Vette14 (4/7),0,249.79999,G Xander Schauffele G Hideki Matsuyama G Min Woo Lee G Justin Rose G Nicolai Hojgaard G Ryo Hisatsune,,,
1827,5087415330,Skibasher (106/150),0,249.79999,G Rory McIlroy G Matt Fitzpatrick G Ryan Gerard G Sahith Theegala G Michael Thorbjornsen G Taylor Pendrith,,,
1827,5087471772,gunner2632,0,249.79999,G Xander Schauffele G Hideki Matsuyama G Min Woo Lee G Justin Rose G Sahith Theegala G Ryo Hisatsune,,,
1831,5087376901,JimmyDonuts (7/20),0,249.75,G Rory McIlroy G Ludvig Aberg G Adam Scott G Sahith Theegala G Corey Conners G Matthew McCarty,,,
1831,5087445795,cvanarsdale (41/44),0,249.75,G Tommy Fleetwood G Ludvig Aberg G Akshay Bhatia G Brooks Koepka G Alex Noren G Bud Cauley,,,
1831,5087158828,dr00pd0g (44/150),0,249.74998,G Russell Henley G Matt Fitzpatrick G Robert MacIntyre G Maverick McNealy G Ryan Gerard G Michael Thorbjornsen,,,
1834,5087393210,soulcollector22 (2/3),0,249.7,G Ludvig Aberg G Cameron Young G Akshay Bhatia G Maverick McNealy G Daniel Berger G Max Homa,,,
1834,5087441913,clesak929,0,249.7,G Si Woo Kim G Ludvig Aberg G Cameron Young G Min Woo Lee G Max Homa G Bud Cauley,,,
1834,5087475224,B_Heals152 (105/150),0,249.7,G Ludvig Aberg G Robert MacIntyre G Akshay Bhatia G Maverick McNealy G Daniel Berger G Jordan Spieth,,,
1834,5087432552,austinrholcomb,0,249.69998,G Ludvig Aberg G Viktor Hovland G Jake Knapp G Brooks Koepka G Rickie Fowler G John Keefer,,,
1838,5087438236,sal76 (2/5),0,249.65001,G Tommy Fleetwood G Xander Schauffele G Viktor Hovland G Adam Scott G Corey Conners G Chris Kirk,,,
1838,5087181166,Papabear1015,0,249.65,G Tommy Fleetwood G Russell Henley G Sepp Straka G Justin Thomas G Jason Day G Jordan Spieth,,,
1838,5087294463,ldk6,0,249.65,G Russell Henley G Ludvig Aberg G Cameron Young G Jacob Bridgeman G Nicolai Hojgaard G Ricky Castillo,,,
1838,5087483558,kuder33,0,249.65,G Ludvig Aberg G Viktor Hovland G Akshay Bhatia G Sepp Straka G Justin Thomas G Sahith Theegala,,,
1838,5087321833,ryndvs (1/2),0,249.64998,G Russell Henley G Ludvig Aberg G Rickie Fowler G Sepp Straka G Justin Thomas G Austin Smotherman,,,
1843,5087397476,mountneer (2/2),0,249.6,G Russell Henley G Ludvig Aberg G Cameron Young G Sepp Straka G Kurt Kitayama G Wyndham Clark,,,
1843,5087535451,rajaraji (11/11),0,249.6,G Russell Henley G Ludvig Aberg G Viktor Hovland G Rickie Fowler G Sepp Straka G Alex Smalley,,,
1843,5087234705,Chadg20 (12/100),0,249.59999,G Ludvig Aberg G Viktor Hovland G Akshay Bhatia G Sepp Straka G Maverick McNealy G Nicolas Echavarria,,,
1843,5087457246,Moatski (10/21),0,249.59998,G Russell Henley G Ludvig Aberg G Shane Lowry G Jacob Bridgeman G Sepp Straka G Lee Hodges,,,
1847,5087293187,Cmccurry71043 (14/50),0,249.55,G Tommy Fleetwood G Si Woo Kim G Xander Schauffele G Aaron Rai G Corey Conners G Sudarshan Yellamaraju,,,
1847,5087385387,WhoahhhhhSC (7/9),0,249.55,G Xander Schauffele G Cameron Young G Akshay Bhatia G Maverick McNealy G Justin Thomas G Sahith Theegala,,,
1847,5087397101,ekeli604,0,249.55,G Xander Schauffele G Cameron Young G Akshay Bhatia G Maverick McNealy G Justin Thomas G Sahith Theegala,,,
1847,5087410422,qounzell12yahoo.com (2/2),0,249.55,G Cameron Young G Shane Lowry G Sam Burns G Sepp Straka G Maverick McNealy G Keegan Bradley,,,
1847,5087324063,poopcorn (2/4),0,249.54999,G Ludvig Aberg G Cameron Young G Min Woo Lee G Ben Griffin G Brooks Koepka G Sahith Theegala,,,
1847,5087440263,jgire (2/2),0,249.54999,G Xander Schauffele G Hideki Matsuyama G Ludvig Aberg G Daniel Berger G Mac Meissner G Max McGreevy,,,
1847,5087468331,ddjames1,0,249.54999,G Tommy Fleetwood G Ludvig Aberg G Viktor Hovland G Max Homa G Tony Finau G Ryo Hisatsune,,,
1847,5087529403,michaeltran12 (2/6),0,249.54999,G Xander Schauffele G Ludvig Aberg G Viktor Hovland G Harris English G Max Homa G Tony Finau,,,
1855,5087334958,Professor-Harris (3/3),0,249.50002,G Russell Henley G Cameron Young G Shane Lowry G Jacob Bridgeman G Adam Scott G Michael Thorbjornsen,,,
1855,5087477420,cashyobe (10/15),0,249.5,G Tommy Fleetwood G Russell Henley G Ludvig Aberg G Maverick McNealy G Justin Thomas G Matthieu Pavon,,,
1857,5087455745,Dudeoflife (68/150),0,249.45001,G Cameron Young G Akshay Bhatia G Min Woo Lee G Jacob Bridgeman G Justin Rose G Maverick McNealy,,,
1857,5087337564,22onhard4,0,249.45,G Xander Schauffele G Cameron Young G Min Woo Lee G Ben Griffin G Nicolai Hojgaard G Corey Conners,,,
1857,5087442716,2HANDSDOWN (5/7),0,249.45,G Russell Henley G Ludvig Aberg G Viktor Hovland G Maverick McNealy G Justin Thomas G Michael Brennan,,,
1857,5087072771,jux123 (2/4),0,249.44998,G Russell Henley G Ludvig Aberg G Matt Fitzpatrick G Maverick McNealy G Justin Thomas G Tony Finau,,,
1857,5087112495,badbrian123 (1/4),0,249.44998,G Russell Henley G Ludvig Aberg G Matt Fitzpatrick G Maverick McNealy G Justin Thomas G Tony Finau,,,
1857,5087128984,T_revor (6/150),0,249.44998,G Tommy Fleetwood G Ludvig Aberg G Robert MacIntyre G Sepp Straka G Ryan Gerard G Ricky Castillo,,,
1857,5087201770,Yoda2011,0,249.44998,G Russell Henley G Ludvig Aberg G Matt Fitzpatrick G Maverick McNealy G Justin Thomas G Tony Finau,,,
1857,5087482368,gqinxs (45/150),0,249.44998,G Tommy Fleetwood G Ludvig Aberg G Matt Fitzpatrick G Ryan Gerard G Jordan L. Smith G Mac Meissner,,,
1865,5087418021,Cyoung14 (1/4),0,249.40001,G Tommy Fleetwood G Cameron Young G Brooks Koepka G Rickie Fowler G Sepp Straka G Justin Thomas,,,
1865,5087480474,ninerwifey (2/2),0,249.40001,G Ludvig Aberg G Justin Thomas G J.J. Spaun G Alex Smalley G Andrew Putnam G Lee Hodges,,,
1865,5087304593,Gsluke (45/150),0,249.4,G Ludvig Aberg G Matt Fitzpatrick G Robert MacIntyre G Akshay Bhatia G Ryan Gerard G Ricky Castillo,,,
1865,5087387634,sneuman (146/150),0,249.4,G Russell Henley G Ludvig Aberg G Cameron Young G Rickie Fowler G Sahith Theegala G Alex Smalley,,,
1865,5087458886,tkoblow (18/150),0,249.4,G Ludvig Aberg G Matt Fitzpatrick G Akshay Bhatia G Adam Scott G Ryan Gerard G Mac Meissner,,,
1870,5087158814,dr00pd0g (30/150),0,249.34999,G Tommy Fleetwood G Si Woo Kim G Maverick McNealy G Ryan Gerard G Alex Noren G Michael Thorbjornsen,,,
1870,5087265278,dfs_ads (50/150),0,249.34999,G Rory McIlroy G Ludvig Aberg G Cameron Young G Maverick McNealy G Sungjae Im G Austin Smotherman,,,
1870,5087448034,folmi2 (2/2),0,249.34999,G Tommy Fleetwood G Xander Schauffele G Cameron Young G Jacob Bridgeman G Patrick Rodgers G Tom Hoge,,,
1873,5087408648,Olson.kj (94/99),0,249.3,G Rory McIlroy G Xander Schauffele G Justin Rose G Davis Thompson G Nick Taylor G Keith Mitchell,,,
1873,5087458857,asugolf908 (3/5),0,249.3,G Xander Schauffele G Hideki Matsuyama G Akshay Bhatia G Jacob Bridgeman G Justin Thomas G Andrew Putnam,,,
1875,5087374459,Ponta01 (50/60),0,249.25,G Russell Henley G Ludvig Aberg G Viktor Hovland G Brooks Koepka G Alex Noren G Ricky Castillo,,,
1875,5087433387,kong08,0,249.25,G Russell Henley G Ludvig Aberg G Viktor Hovland G Brooks Koepka G Alex Noren G Ricky Castillo,,,
1875,5087281802,andrewherb1990,0,249.24998,G Tommy Fleetwood G Ludvig Aberg G Rickie Fowler G Sepp Straka G Justin Thomas G Sahith Theegala,,,
1875,5087457496,BB-8,0,249.24998,G Tommy Fleetwood G Ludvig Aberg G Rickie Fowler G Sepp Straka G Justin Thomas G Sahith Theegala,,,
1875,5087477947,JBirds4,0,249.24998,G Tommy Fleetwood G Ludvig Aberg G Rickie Fowler G Sepp Straka G Justin Thomas G Sahith Theegala,,,
1880,5087265339,dfs_ads (111/150),0,249.20001,G Tommy Fleetwood G Ludvig Aberg G Sepp Straka G Maverick McNealy G Kurt Kitayama G Ryan Gerard,,,
1880,5087451918,base3ballmom (18/20),0,249.20001,G Xander Schauffele G Russell Henley G Ludvig Aberg G Alex Noren G Bud Cauley G Mac Meissner,,,
1880,5087185798,packkiller,0,249.2,G Tommy Fleetwood G Ludvig Aberg G Jacob Bridgeman G Sepp Straka G Maverick McNealy G Tony Finau,,,
1880,5087251122,jboals09,0,249.2,G Russell Henley G Ludvig Aberg G Jake Knapp G Min Woo Lee G Sahith Theegala G Keith Mitchell,,,
1880,5087346539,Stonesalltheway (56/150),0,249.2,G Ludvig Aberg G Viktor Hovland G Akshay Bhatia G Maverick McNealy G Daniel Berger G Justin Thomas,,,
1880,5087424753,RonBlankenship (2/2),0,249.2,G Russell Henley G Viktor Hovland G Cameron Young G Brooks Koepka G Sahith Theegala G Corey Conners,,,
1880,5087445783,Waitin (2/2),0,249.2,G Ludvig Aberg G Viktor Hovland G Akshay Bhatia G Maverick McNealy G Daniel Berger G Justin Thomas,,,
1880,5087455683,Dudeoflife (6/150),0,249.2,G Ludvig Aberg G Viktor Hovland G Akshay Bhatia G Maverick McNealy G Daniel Berger G Justin Thomas,,,
1880,5087115323,sudby45,0,249.19998,G Tommy Fleetwood G Ludvig Aberg G Matt Fitzpatrick G Akshay Bhatia G Tony Finau G Chad Ramey,,,
1880,5087455400,tofrancis (2/2),0,249.19998,G Ludvig Aberg G Cameron Young G Rickie Fowler G Justin Thomas G Austin Smotherman G Danny Walker,,,
1890,5087347085,cantfademe (120/150),0,249.15001,G Tommy Fleetwood G Si Woo Kim G Justin Rose G Ryan Gerard G Michael Thorbjornsen G Davis Thompson,,,
1890,5087370651,dodgerplayer89 (5/20),0,249.15001,G Xander Schauffele G Russell Henley G Sepp Straka G Maverick McNealy G Corey Conners G Ricky Castillo,,,
1890,5087370657,dodgerplayer89 (11/20),0,249.15001,G Xander Schauffele G Russell Henley G Sepp Straka G Maverick McNealy G Sahith Theegala G Corey Conners,,,
1890,5087459968,augiedoggie,0,249.15001,G Tommy Fleetwood G Xander Schauffele G Sepp Straka G Sahith Theegala G Alex Noren G Jordan Spieth,,,
1890,5087245321,jsf900 (38/150),0,249.15,G Hideki Matsuyama G Ludvig Aberg G Cameron Young G Alex Noren G J.J. Spaun G Matthew McCarty,,,
1890,5087349028,cptnspaulding (9/150),0,249.15,G Ludvig Aberg G Cameron Young G Jake Knapp G Min Woo Lee G Sahith Theegala G Alex Noren,,,
1896,5087478581,tpolak25 (1/2),0,249.10002,G Si Woo Kim G Matt Fitzpatrick G Cameron Young G Maverick McNealy G Alex Noren G Corey Conners,,,
1896,5087457361,dhonza (2/2),0,249.1,G Viktor Hovland G Matt Fitzpatrick G Cameron Young G Min Woo Lee G Sahith Theegala G Corey Conners,,,
1896,5087346500,Stonesalltheway (17/150),0,249.09999,G Tommy Fleetwood G Ludvig Aberg G Patrick Cantlay G Harris English G Justin Thomas G Taylor Pendrith,,,
1896,5087437531,TheCommish (28/150),0,249.09999,G Tommy Fleetwood G Cameron Young G Min Woo Lee G Maverick McNealy G Michael Thorbjornsen G Ricky Castillo,,,
1900,5087404860,DamonKillian (10/30),0,249.05,G Tommy Fleetwood G Russell Henley G Ludvig Aberg G Jason Day G Thorbjorn Olesen G Bud Cauley,,,
1900,5087344788,khp5050 (52/100),0,249.04999,G Si Woo Kim G Russell Henley G Ludvig Aberg G Harris English G Michael Thorbjornsen G Ricky Castillo,,,
1900,5087451842,Nate65 (4/20),0,249.04999,G Tommy Fleetwood G Ludvig Aberg G Matt Fitzpatrick G Daniel Berger G Justin Thomas G Ricky Castillo,,,
1903,5087412225,Gduzer (2/3),0,249.00002,G Viktor Hovland G Matt Fitzpatrick G Cameron Young G Justin Rose G Jason Day G Nicolas Echavarria,,,
1903,5087474064,tbarn70,0,249.00002,G Tommy Fleetwood G Xander Schauffele G Brooks Koepka G Justin Thomas G Adam Scott G Sahith Theegala,,,
1903,5087107115,ckk-244ayk (125/150),0,249,G Xander Schauffele G Russell Henley G Ludvig Aberg G Jason Day G Lucas Glover G Bud Cauley,,,
1903,5087416721,steelertime,0,249,G Russell Henley G Ludvig Aberg G Akshay Bhatia G Brooks Koepka G Adam Scott G J.J. Spaun,,,
1903,5087465610,mahaa507 (51/51),0,249,G Russell Henley G Ludvig Aberg G Akshay Bhatia G Harris English G Michael Thorbjornsen G Bud Cauley,,,
1903,5087482437,gqinxs (114/150),0,249,G Si Woo Kim G Ludvig Aberg G Matt Fitzpatrick G Justin Thomas G John Keefer G Mac Meissner,,,
1903,5087128982,T_revor (4/150),0,248.99998,G Si Woo Kim G Russell Henley G Ludvig Aberg G Daniel Berger G Michael Thorbjornsen G Bud Cauley,,,
1903,5087434224,tjmilbrewers22 (1/3),0,248.99998,G Si Woo Kim G Xander Schauffele G Ludvig Aberg G Sepp Straka G Sahith Theegala G Taylor Moore,,,
1911,5087265302,dfs_ads (74/150),0,248.95001,G Ludvig Aberg G Matt Fitzpatrick G Cameron Young G Jacob Bridgeman G Daniel Berger G Christiaan Bezuidenhout,,,
1911,5087349032,cptnspaulding (13/150),0,248.95001,G Tommy Fleetwood G Cameron Young G Min Woo Lee G Brooks Koepka G Daniel Berger G Ryan Gerard,,,
1911,5087293208,Cmccurry71043 (35/50),0,248.95,G Si Woo Kim G Xander Schauffele G Viktor Hovland G Corey Conners G Nicolas Echavarria G Hao-Tong Li,,,
1911,5087353920,thebodyspill (40/120),0,248.95,G Russell Henley G Matt Fitzpatrick G Akshay Bhatia G Michael Thorbjornsen G Michael Brennan G J.T. Poston,,,
1911,5087445184,beaker913 (87/150),0,248.95,G Hideki Matsuyama G Ludvig Aberg G Min Woo Lee G Justin Rose G Nicolai Hojgaard G Nicolas Echavarria,,,
1916,5087529960,snowsnlabs,0,248.90002,G Tommy Fleetwood G Xander Schauffele G Jacob Bridgeman G Rickie Fowler G Nicolai Hojgaard G Ryo Hisatsune,,,
1916,5087159267,Shadspotlight,0,248.90001,G Tommy Fleetwood G Xander Schauffele G Justin Rose G Adam Scott G Wyndham Clark G Max Homa,,,
1916,5087424718,randers (133/150),0,248.90001,G Xander Schauffele G Matt Fitzpatrick G Jake Knapp G Rickie Fowler G Jordan Spieth G Rasmus Hojgaard,,,
1916,5087470760,rmschr12 (11/23),0,248.9,G Xander Schauffele G Jake Knapp G Min Woo Lee G Jacob Bridgeman G Brooks Koepka G Nicolai Hojgaard,,,
1920,5087148270,jasonlohre (2/2),0,248.85,G Russell Henley G Viktor Hovland G Matt Fitzpatrick G Justin Thomas G Jordan Spieth G Wyndham Clark,,,
1920,5087315002,EARNestTbASS,0,248.85,G Xander Schauffele G Russell Henley G Jacob Bridgeman G Sepp Straka G Justin Thomas G Sahith Theegala,,,
1920,5087336149,toppkat,0,248.85,G Xander Schauffele G Russell Henley G Jacob Bridgeman G Sepp Straka G Justin Thomas G Sahith Theegala,,,
1920,5087445130,beaker913 (33/150),0,248.85,G Xander Schauffele G Russell Henley G Ludvig Aberg G Pierceson Coody G Nick Taylor G Thorbjorn Olesen,,,
1920,5087072382,Hartlandpolice (5/5),0,248.84999,G Si Woo Kim G Ludvig Aberg G Cameron Young G Brooks Koepka G Harris English G Ricky Castillo,,,
1920,5087424650,randers (65/150),0,248.84999,G Ludvig Aberg G Chris Gotterup G Jake Knapp G Min Woo Lee G Kurt Kitayama G Corey Conners,,,
1920,5087477647,sexualchocolate (36/55),0,248.84998,G Tommy Fleetwood G Russell Henley G Ludvig Aberg G Brooks Koepka G Michael Brennan G Seamus Power,,,
1927,5087370662,dodgerplayer89 (16/20),0,248.8,G Tommy Fleetwood G Xander Schauffele G Ludvig Aberg G Adam Scott G Tony Finau G Ricky Castillo,,,
1927,5087424308,nza777 (1/5),0,248.79999,G Ludvig Aberg G Matt Fitzpatrick G Jake Knapp G Brooks Koepka G Harris English G Alex Noren,,,
1927,5087448288,Forgivance (14/47),0,248.79999,G Ludvig Aberg G Chris Gotterup G Cameron Young G Ben Griffin G Ryan Gerard G Alex Noren,,,
1930,5087442162,magoo123 (1/2),0,248.75,G Ludvig Aberg G Robert MacIntyre G Shane Lowry G Sam Burns G Adam Scott G Jason Day,,,
1930,5087450615,61lindenplace (2/7),0,248.75,G Tommy Fleetwood G Russell Henley G Cameron Young G Alex Noren G Corey Conners G Max Homa,,,
1930,5087463418,skyway33,0,248.75,G Viktor Hovland G Cameron Young G Min Woo Lee G Jacob Bridgeman G Sepp Straka G Jason Day,,,
1930,5087349147,cptnspaulding (128/150),0,248.74998,G Si Woo Kim G Ludvig Aberg G Jake Knapp G Min Woo Lee G Daniel Berger G Keith Mitchell,,,
1930,5087481817,Rfitz535,0,248.74998,G Hideki Matsuyama G Ludvig Aberg G Matt Fitzpatrick G Jacob Bridgeman G Max Homa G Ricky Castillo,,,
1935,5087438002,OneDropKing (127/150),0,248.7,G Russell Henley G Ludvig Aberg G Jake Knapp G Sepp Straka G Justin Thomas G Adam Scott,,,
1935,5087475861,macataca (52/100),0,248.7,G Si Woo Kim G Russell Henley G Matt Fitzpatrick G Justin Thomas G Jordan Spieth G Taylor Pendrith,,,
1937,5087188745,motorcity136,0,248.65,G Ludvig Aberg G Viktor Hovland G Cameron Young G Sepp Straka G Adam Scott G Sahith Theegala,,,
1937,5087348601,brettsutton,0,248.65,G Ludvig Aberg G Viktor Hovland G Cameron Young G Sepp Straka G Adam Scott G Sahith Theegala,,,
1937,5087369882,morgmaliff,0,248.65,G Ludvig Aberg G Viktor Hovland G Cameron Young G Sepp Straka G Adam Scott G Sahith Theegala,,,
1937,5087481808,disgusto (2/2),0,248.65,G Russell Henley G Cameron Young G Justin Thomas G Corey Conners G Austin Smotherman G Lee Hodges,,,
1941,5087107117,ckk-244ayk (127/150),0,248.60002,G Xander Schauffele G Russell Henley G Jacob Bridgeman G Maverick McNealy G Adam Scott G Taylor Pendrith,,,
1941,5087341409,griz1275,0,248.6,G Xander Schauffele G Ludvig Aberg G Akshay Bhatia G Harris English G Aaron Rai G J.J. Spaun,,,
1941,5087482397,gqinxs (74/150),0,248.6,G Viktor Hovland G Matt Fitzpatrick G Robert MacIntyre G Justin Thomas G Michael Thorbjornsen G Matthew McCarty,,,
1941,5087216868,scaleydog,0,248.59999,G Xander Schauffele G Cameron Young G Rickie Fowler G Sepp Straka G Justin Thomas G Sahith Theegala,,,
1941,5087245329,jsf900 (46/150),0,248.59999,G Tommy Fleetwood G Xander Schauffele G Cameron Young G Sepp Straka G Matthew McCarty G Austin Smotherman,,,
1941,5087103275,rwebb2205 (3/10),0,248.59998,G Tommy Fleetwood G Ludvig Aberg G Akshay Bhatia G Brooks Koepka G Daniel Berger G Seamus Power,,,
1941,5087437977,OneDropKing (102/150),0,248.59998,G Russell Henley G Ludvig Aberg G Shane Lowry G Justin Rose G Max Homa G Max McGreevy,,,
1948,5087175180,ItsDrakeo (55/150),0,248.55,G Si Woo Kim G Ludvig Aberg G Cameron Young G Kurt Kitayama G Jordan Spieth G Davis Thompson,,,
1948,5087368295,egreteman (4/15),0,248.55,G Scottie Scheffler G Ludvig Aberg G Corey Conners G Patrick Rodgers G Lee Hodges G Taylor Moore,,,
1948,5087395623,dasryt,0,248.55,G Xander Schauffele G Cameron Young G Jacob Bridgeman G Rickie Fowler G Sepp Straka G Sahith Theegala,,,
1951,5087387522,sneuman (34/150),0,248.50002,G Tommy Fleetwood G Xander Schauffele G Rickie Fowler G Maverick McNealy G Corey Conners G Ricky Castillo,,,
1951,5087234696,Chadg20 (3/100),0,248.5,G Tommy Fleetwood G Russell Henley G Ludvig Aberg G Maverick McNealy G Nicolas Echavarria G Kristoffer Reitan,,,
1951,5087304685,Gsluke (137/150),0,248.5,G Russell Henley G Ludvig Aberg G Viktor Hovland G Akshay Bhatia G Taylor Pendrith G Eric Cole,,,
1951,5087485265,LlamaWizard,0,248.5,G Tommy Fleetwood G Cameron Young G Akshay Bhatia G Maverick McNealy G Corey Conners G Max Homa,,,
1951,5087475159,B_Heals152 (40/150),0,248.49998,G Hideki Matsuyama G Russell Henley G Ludvig Aberg G Justin Thomas G Ricky Castillo G Chad Ramey,,,
1956,5087175158,ItsDrakeo (33/150),0,248.45,G Tommy Fleetwood G Russell Henley G Matt Fitzpatrick G Sepp Straka G Michael Thorbjornsen G Max McGreevy,,,
1956,5087346487,Stonesalltheway (4/150),0,248.45,G Scottie Scheffler G Justin Thomas G Ryan Gerard G Michael Thorbjornsen G Taylor Pendrith G Hao-Tong Li,,,
1956,5087107091,ckk-244ayk (101/150),0,248.44998,G Russell Henley G Ludvig Aberg G Patrick Cantlay G Sepp Straka G Jason Day G Alex Smalley,,,
1956,5087264758,csurunnerccr (1/150),0,248.44998,G Si Woo Kim G Ludvig Aberg G Cameron Young G Sepp Straka G Maverick McNealy G Ricky Castillo,,,
1956,5087368297,egreteman (6/15),0,248.44998,G Russell Henley G Ludvig Aberg G Akshay Bhatia G Jacob Bridgeman G Nicolai Hojgaard G Patrick Rodgers,,,
1956,5087410404,UniversalFriend (27/42),0,248.44998,G Si Woo Kim G Ludvig Aberg G Cameron Young G Sepp Straka G Maverick McNealy G Ricky Castillo,,,
1962,5087535002,michaeltran12 (6/6),0,248.40001,G Xander Schauffele G Viktor Hovland G Cameron Young G Nicolai Hojgaard G Sahith Theegala G Jordan Spieth,,,
1962,5087304655,Gsluke (107/150),0,248.39998,G Tommy Fleetwood G Si Woo Kim G Ludvig Aberg G Brooks Koepka G Michael Brennan G Sungjae Im,,,
1962,5087477652,sexualchocolate (41/55),0,248.39998,G Tommy Fleetwood G Si Woo Kim G Ludvig Aberg G Brooks Koepka G Michael Brennan G Sungjae Im,,,
1965,5087329079,draftdog7213,0,248.35,G Xander Schauffele G Hideki Matsuyama G Russell Henley G Sepp Straka G Ryo Hisatsune G Patrick Rodgers,,,
