Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2361,5085680682,csurunnerccr (86/150),0,208.5,G Rory McIlroy G Russell Henley G Sepp Straka G Kurt Kitayama G Ryan Gerard G Alex Noren,,,
2361,5085799070,checkov213,0,208.5,G Scottie Scheffler G Harris English G Sahith Theegala G Pierceson Coody G Ryo Hisatsune G Patrick Rodgers,,,
2361,5086190053,jcdob1 (1/2),0,208.5,G Chris Gotterup G Matt Fitzpatrick G Jacob Bridgeman G Jake Knapp G Rickie Fowler G Nicolai Hojgaard,,,
2361,5086345563,UniversalFriend (32/42),0,208.5,G Ludvig Aberg G Russell Henley G Min Woo Lee G Jake Knapp G Adam Scott G Daniel Berger,,,
2361,5086493678,cas1269 (2/2),0,208.49998,G Viktor Hovland G Russell Henley G Matt Fitzpatrick G Robert MacIntyre G Brian Harman G Nick Taylor,,,
2367,5085828950,B_Heals152 (5/150),0,208.45001,G Si Woo Kim G Hideki Matsuyama G Matt Fitzpatrick G Kurt Kitayama G Mac Meissner G Austin Smotherman,,,
2368,5086212173,Olson.kj (82/100),0,208.40002,G Tommy Fleetwood G Xander Schauffele G Jake Knapp G Sepp Straka G Harry Hall G Christiaan Bezuidenhout,,,
2368,5085536176,WyattJarmo (3/6),0,208.40001,G Collin Morikawa G Ludvig Aberg G Russell Henley G Maverick McNealy G Harris English G Ricky Castillo,,,
2368,5085895698,Firedog50 (3/150),0,208.40001,G Collin Morikawa G Ludvig Aberg G Russell Henley G Maverick McNealy G Harris English G Ricky Castillo,,,
2368,5086623054,cdlsports (47/75),0,208.4,G Si Woo Kim G Robert MacIntyre G Cameron Young G Maverick McNealy G Harris English G Ryan Gerard,,,
2372,5085458456,OrangeJuiced (5/150),0,208.35,G Hideki Matsuyama G Russell Henley G Cameron Young G Jake Knapp G Harry Hall G Max Greyserman,,,
2372,5086406140,beaker913 (33/150),0,208.35,G Tommy Fleetwood G Xander Schauffele G Ludvig Aberg G Patrick Cantlay G Michael Thorbjornsen G Mackenzie Hughes,,,
2372,5086748156,RobSater,0,208.35,G Hideki Matsuyama G Ludvig Aberg G Min Woo Lee G Jake Knapp G Nicolai Hojgaard G Adam Scott,,,
2375,5085895786,Firedog50 (91/150),0,208.3,G Tommy Fleetwood G Ludvig Aberg G Russell Henley G Jake Knapp G Aaron Rai G Mac Meissner,,,
2375,5086344950,biggbrd27 (19/20),0,208.3,G Scottie Scheffler G Akshay Bhatia G Daniel Berger G Lucas Glover G Max Greyserman G Ricky Castillo,,,
2375,5086446170,base3ballmom (9/22),0,208.3,G Tommy Fleetwood G Si Woo Kim G Ludvig Aberg G Ryan Gerard G Alex Noren G Christiaan Bezuidenhout,,,
2375,5086514681,millsat (4/9),0,208.3,G Ludvig Aberg G Matt Fitzpatrick G Cameron Young G Min Woo Lee G Michael Thorbjornsen G Harry Hall,,,
2375,5086676708,cantfademe (51/150),0,208.3,G Ludvig Aberg G Matt Fitzpatrick G Brooks Koepka G Maverick McNealy G Rasmus Hojgaard G Kristoffer Reitan,,,
2380,5086344949,biggbrd27 (18/20),0,208.25002,G Scottie Scheffler G Ludvig Aberg G Alex Noren G Taylor Pendrith G Max McGreevy G Ricky Castillo,,,
2380,5086819211,kevinroach (44/150),0,208.25002,G Hideki Matsuyama G Matt Fitzpatrick G Akshay Bhatia G Min Woo Lee G Max Homa G Thorbjorn Olesen,,,
2380,5085603188,moklovin (117/150),0,208.25,G Tommy Fleetwood G Si Woo Kim G Russell Henley G J.J. Spaun G Alex Noren G Matthew McCarty,,,
2380,5085626877,Stonesalltheway (33/150),0,208.25,G Collin Morikawa G Ludvig Aberg G Sepp Straka G Patrick Cantlay G Maverick McNealy G Daniel Berger,,,
2380,5086172151,xJordan16 (9/43),0,208.25,G Collin Morikawa G Viktor Hovland G Rickie Fowler G Maverick McNealy G Sahith Theegala G Sungjae Im,,,
2380,5086172153,xJordan16 (11/43),0,208.25,G Ludvig Aberg G Russell Henley G Matt Fitzpatrick G Wyndham Clark G Aaron Rai G Hao-Tong Li,,,
2380,5086471208,randers (9/150),0,208.25,G Xander Schauffele G Cameron Young G Shane Lowry G Min Woo Lee G Rickie Fowler G Nick Taylor,,,
2387,5086113642,kraymond33 (1/5),0,208.2,G Xander Schauffele G Chris Gotterup G Cameron Young G Harris English G Nicolai Hojgaard G Kurt Kitayama,,,
2388,5086212100,Olson.kj (9/100),0,208.15001,G Si Woo Kim G Xander Schauffele G Cameron Young G Adam Scott G Daniel Berger G Alex Noren,,,
2388,5086739454,thebodyspill (11/100),0,208.15001,G Xander Schauffele G Russell Henley G Patrick Cantlay G Maverick McNealy G Kurt Kitayama G Aaron Rai,,,
2388,5086786076,tkoblow (35/150),0,208.15001,G Si Woo Kim G Viktor Hovland G Cameron Young G Jacob Bridgeman G Daniel Berger G Christiaan Bezuidenhout,,,
2388,5086230775,TheCommish (6/150),0,208.15,G Si Woo Kim G Russell Henley G Robert MacIntyre G Cameron Young G Ryan Gerard G Ricky Castillo,,,
2388,5086807496,8ig8oss (1/2),0,208.15,G Tommy Fleetwood G Ludvig Aberg G Jake Knapp G Harris English G Adam Scott G Ryan Gerard,,,
2393,5085458543,OrangeJuiced (92/150),0,208.1,G Tommy Fleetwood G Chris Gotterup G Sahith Theegala G Kurt Kitayama G Michael Thorbjornsen G Davis Thompson,,,
2393,5085680610,csurunnerccr (14/150),0,208.09999,G Tommy Fleetwood G Akshay Bhatia G Jake Knapp G Ben Griffin G Rickie Fowler G Kurt Kitayama,,,
2393,5086471301,randers (102/150),0,208.09999,G Chris Gotterup G Matt Fitzpatrick G Shane Lowry G Ben Griffin G Harris English G Ryan Gerard,,,
2396,5086769114,JeffreyG33 (16/16),0,208.05002,G Collin Morikawa G Cameron Young G Min Woo Lee G Rickie Fowler G Sahith Theegala G Nicolai Hojgaard,,,
2396,5086139825,perkinsfieldguy (3/4),0,208.05,G Scottie Scheffler G Ludvig Aberg G Tony Finau G Nick Taylor G Taylor Moore G Joel Dahmen,,,
2396,5086332174,ckk-244ayk (85/150),0,208.05,G Tommy Fleetwood G Hideki Matsuyama G Justin Rose G Kurt Kitayama G Daniel Berger G Alex Noren,,,
2396,5086835189,JuicyJP210,0,208.05,G Collin Morikawa G Russell Henley G Min Woo Lee G Sahith Theegala G Adam Scott G Lucas Glover,,,
2400,5086819296,kevinroach (129/150),0,208.00002,G Xander Schauffele G Hideki Matsuyama G Justin Rose G Nicolai Hojgaard G Jason Day G Kurt Kitayama,,,
2400,5086819315,kevinroach (148/150),0,208.00002,G Xander Schauffele G Russell Henley G Akshay Bhatia G Min Woo Lee G Adam Scott G Sungjae Im,,,
2400,5085568160,moondogg23,0,208,G Si Woo Kim G Ludvig Aberg G Akshay Bhatia G Nicolai Hojgaard G Daniel Berger G Bud Cauley,,,
2400,5086186559,brespi,0,208,G Viktor Hovland G Russell Henley G Akshay Bhatia G Sam Burns G Rickie Fowler G Patrick Cantlay,,,
2400,5086829558,chased97 (107/150),0,208,G Tommy Fleetwood G Chris Gotterup G Jake Knapp G Jordan Spieth G Harris English G Max Homa,,,
2405,5086206968,cptnspaulding (124/150),0,207.95001,G Si Woo Kim G Ludvig Aberg G Russell Henley G Akshay Bhatia G Aaron Rai G Ricky Castillo,,,
2405,5086370456,sneuman (51/150),0,207.95001,G Rory McIlroy G Xander Schauffele G Nicolai Hojgaard G Corey Conners G Alex Noren G Ricky Castillo,,,
2405,5086680786,Patrick_Star (35/51),0,207.95001,G Si Woo Kim G Ludvig Aberg G Cameron Young G Patrick Cantlay G Daniel Berger G Ricky Castillo,,,
2405,5086771644,dfrashure (4/6),0,207.95001,G Xander Schauffele G Chris Gotterup G Russell Henley G Min Woo Lee G Rickie Fowler G Zecheng Dou,,,
2405,5085895801,Firedog50 (106/150),0,207.95,G Si Woo Kim G Viktor Hovland G Russell Henley G Adam Scott G Corey Conners G Rasmus Hojgaard,,,
2405,5086084123,knicker111 (3/11),0,207.95,G Si Woo Kim G Russell Henley G Cameron Young G Patrick Cantlay G Ryan Gerard G Alex Noren,,,
2405,5086471217,randers (18/150),0,207.95,G Si Woo Kim G Russell Henley G Cameron Young G Patrick Cantlay G Ryan Gerard G Alex Noren,,,
2405,5086695126,KingTerryPegula (3/11),0,207.95,G Ludvig Aberg G Viktor Hovland G Russell Henley G Robert MacIntyre G Pierceson Coody G Christiaan Bezuidenhout,,,
2405,5086787236,Bcondon (2/2),0,207.95,G Tommy Fleetwood G Ludvig Aberg G Justin Rose G Jake Knapp G Jordan Spieth G Max Greyserman,,,
2405,5086790193,rwalkersc (19/20),0,207.95,G Xander Schauffele G Russell Henley G Brooks Koepka G Rickie Fowler G Nicolai Hojgaard G Rasmus Hojgaard,,,
2405,5085478950,ItsDrakeo (58/150),0,207.94998,G Si Woo Kim G Cameron Young G Akshay Bhatia G Min Woo Lee G Maverick McNealy G Brian Harman,,,
2416,5085482466,rudyross (9/51),0,207.9,G Xander Schauffele G Viktor Hovland G Shane Lowry G Sam Burns G Sepp Straka G Nick Taylor,,,
2416,5086386209,pedmac (2/3),0,207.9,G Collin Morikawa G Xander Schauffele G Cameron Young G Harris English G Jason Day G Lee Hodges,,,
2418,5086153645,Ponta01 (10/20),0,207.85,G Tommy Fleetwood G Si Woo Kim G Matt Fitzpatrick G Ryan Gerard G Alex Noren G Mac Meissner,,,
2419,5085680607,csurunnerccr (11/150),0,207.80002,G Si Woo Kim G Russell Henley G Jake Knapp G Sepp Straka G Patrick Cantlay G J.J. Spaun,,,
2419,5085828964,B_Heals152 (19/150),0,207.80002,G Hideki Matsuyama G Chris Gotterup G Justin Rose G Sepp Straka G Sam Stevens G Andrew Novak,,,
2419,5086212728,craftylefty (36/40),0,207.80002,G Si Woo Kim G Russell Henley G Jake Knapp G Sepp Straka G Patrick Cantlay G J.J. Spaun,,,
2419,5086719876,rvb5511 (1/4),0,207.80002,G Ludvig Aberg G Russell Henley G Shane Lowry G Min Woo Lee G Adam Scott G Wyndham Clark,,,
2419,5086805983,benjaminscheck,0,207.80002,G Si Woo Kim G Viktor Hovland G Min Woo Lee G Rickie Fowler G Nicolai Hojgaard G Adam Scott,,,
2419,5086471329,randers (130/150),0,207.8,G Rory McIlroy G Xander Schauffele G Rickie Fowler G Sahith Theegala G Keegan Bradley G Keith Mitchell,,,
2419,5086725847,McCwall33,0,207.8,G Collin Morikawa G Ludvig Aberg G Min Woo Lee G Rickie Fowler G Sahith Theegala G Alex Noren,,,
2419,5085479010,ItsDrakeo (118/150),0,207.79999,G Collin Morikawa G Tommy Fleetwood G Cameron Young G Ben Griffin G Keith Mitchell G Alex Smalley,,,
2419,5086459994,theWIRE1111111111 (7/8),0,207.79999,G Ludvig Aberg G Viktor Hovland G Akshay Bhatia G Jake Knapp G Patrick Cantlay G J.J. Spaun,,,
2428,5085898459,Bkraft1122 (2/2),0,207.75,G Si Woo Kim G Hideki Matsuyama G Min Woo Lee G Jake Knapp G Maverick McNealy G Bud Cauley,,,
2428,5086211031,nguyet (1/2),0,207.75,G Chris Gotterup G Viktor Hovland G Cameron Young G Min Woo Lee G Adam Scott G Pierceson Coody,,,
2428,5086334761,Nadroj311 (8/150),0,207.75,G Xander Schauffele G Ludvig Aberg G Viktor Hovland G Patrick Cantlay G Daniel Berger G Pierceson Coody,,,
2428,5086613647,bhendy74,0,207.74998,G Ludvig Aberg G Viktor Hovland G Robert MacIntyre G Jake Knapp G Maverick McNealy G Rasmus Hojgaard,,,
2432,5085680708,csurunnerccr (112/150),0,207.70001,G Rory McIlroy G Ludvig Aberg G Russell Henley G Alex Noren G Christiaan Bezuidenhout G Ricky Castillo,,,
2432,5086019836,DraftKing4054014 (3/3),0,207.70001,G Scottie Scheffler G Jacob Bridgeman G Jake Knapp G Patrick Rodgers G Ricky Castillo G Taylor Moore,,,
2432,5086555537,Lsugeek,0,207.70001,G Scottie Scheffler G Ludvig Aberg G Ryo Hisatsune G Patrick Rodgers G Christiaan Bezuidenhout G Ricky Castillo,,,
2432,5086473457,lethuima (15/150),0,207.7,G Tommy Fleetwood G Matt Fitzpatrick G Akshay Bhatia G Matthew McCarty G Taylor Pendrith G Michael Brennan,,,
2436,5086406182,beaker913 (75/150),0,207.65001,G Si Woo Kim G Robert MacIntyre G Cameron Young G Akshay Bhatia G Maverick McNealy G Christiaan Bezuidenhout,,,
2436,5086055772,TheSoul (2/5),0,207.65,G Shane Lowry G Akshay Bhatia G Jacob Bridgeman G Min Woo Lee G Jake Knapp G Sepp Straka,,,
2436,5086471220,randers (21/150),0,207.64998,G Tommy Fleetwood G Matt Fitzpatrick G Jacob Bridgeman G Jake Knapp G Maverick McNealy G Thorbjorn Olesen,,,
2439,5086172174,xJordan16 (32/43),0,207.6,G Si Woo Kim G Ludvig Aberg G Min Woo Lee G Sepp Straka G Sam Stevens G Matthew McCarty,,,
2439,5086545074,GlennLuke,0,207.6,G Scottie Scheffler G Cameron Young G Nick Taylor G Patrick Rodgers G Max Greyserman G Keith Mitchell,,,
2439,5086801250,pipes22,0,207.6,G Ludvig Aberg G Akshay Bhatia G Jacob Bridgeman G Min Woo Lee G Jake Knapp G Nicolai Hojgaard,,,
2442,5086074285,Ojangles7,0,207.55,G Tommy Fleetwood G Si Woo Kim G Jake Knapp G Brooks Koepka G Maverick McNealy G Ricky Castillo,,,
2442,5086370536,sneuman (131/150),0,207.55,G Rory McIlroy G Ludvig Aberg G Russell Henley G Nicolai Hojgaard G Hao-Tong Li G Ricky Castillo,,,
2442,5086597049,Scottball64 (2/5),0,207.55,G Hideki Matsuyama G Ludvig Aberg G Jacob Bridgeman G Jake Knapp G Adam Scott G Daniel Berger,,,
2442,5085498164,beaverscw,0,207.54999,G Russell Henley G Matt Fitzpatrick G Akshay Bhatia G Jake Knapp G Brooks Koepka G Adam Scott,,,
2442,5086676775,cantfademe (118/150),0,207.54999,G Ludvig Aberg G Viktor Hovland G Cameron Young G Jake Knapp G Ryan Gerard G Michael Thorbjornsen,,,
2442,5086835660,dukedog71 (4/7),0,207.54999,G Ludvig Aberg G Russell Henley G Akshay Bhatia G Jake Knapp G Daniel Berger G Ryan Gerard,,,
2448,5085404106,109stairs (107/150),0,207.5,G Scottie Scheffler G Ben Griffin G Corey Conners G Kurt Kitayama G Marco Penge G Austin Smotherman,,,
2448,5085624270,footballsport,0,207.5,G Si Woo Kim G Russell Henley G Matt Fitzpatrick G Akshay Bhatia G Rasmus Hojgaard G Bud Cauley,,,
2448,5086322184,salatso22 (29/41),0,207.5,G Scottie Scheffler G Harris English G Davis Thompson G Max Homa G Alex Noren G Max Greyserman,,,
2448,5086658374,atrain00 (27/50),0,207.5,G Tommy Fleetwood G Hideki Matsuyama G Matt Fitzpatrick G Ryan Gerard G Michael Thorbjornsen G Kristoffer Reitan,,,
2448,5086682892,joeconstan (1/3),0,207.5,G Scottie Scheffler G Jacob Bridgeman G Min Woo Lee G Garrick Higgo G Alex Smalley G Taylor Moore,,,
2453,5086723063,JiggyJus,0,207.45,G Collin Morikawa G Viktor Hovland G Cameron Young G Maverick McNealy G Adam Scott G Ricky Castillo,,,
2454,5085626894,Stonesalltheway (50/150),0,207.40001,G Collin Morikawa G Russell Henley G Cameron Young G Maverick McNealy G Daniel Berger G Alex Noren,,,
2454,5085891684,geNet1x (1/20),0,207.40001,G Tommy Fleetwood G Si Woo Kim G Akshay Bhatia G Patrick Cantlay G Justin Thomas G Sungjae Im,,,
2454,5085931516,coachgat23 (2/2),0,207.40001,G Si Woo Kim G Hideki Matsuyama G Brooks Koepka G Sam Burns G Maverick McNealy G Max Homa,,,
2454,5086786208,starrider408 (2/3),0,207.40001,G Tommy Fleetwood G Si Woo Kim G Sepp Straka G Adam Scott G Wyndham Clark G Michael Thorbjornsen,,,
2454,5085458581,OrangeJuiced (130/150),0,207.4,G Tommy Fleetwood G Chris Gotterup G Min Woo Lee G Brooks Koepka G Jason Day G Rico Hoey,,,
2454,5086230776,TheCommish (7/150),0,207.4,G Tommy Fleetwood G Ludvig Aberg G Akshay Bhatia G Jake Knapp G Harris English G Mac Meissner,,,
2460,5086370496,sneuman (91/150),0,207.35,G Tommy Fleetwood G Ludvig Aberg G Brooks Koepka G Patrick Cantlay G Aaron Rai G Ricky Castillo,,,
2460,5086500314,honer4sho (1/3),0,207.35,G Hideki Matsuyama G Viktor Hovland G Matt Fitzpatrick G Shane Lowry G Wyndham Clark G Mac Meissner,,,
2460,5086473547,lethuima (105/150),0,207.34999,G Tommy Fleetwood G Si Woo Kim G Russell Henley G Rico Hoey G Bud Cauley G Eric Cole,,,
2463,5085781033,BoangTao33 (17/150),0,207.30002,G Ludvig Aberg G Matt Fitzpatrick G Patrick Cantlay G Kurt Kitayama G Daniel Berger G Alex Smalley,,,
2463,5085404050,109stairs (51/150),0,207.3,G Scottie Scheffler G Rickie Fowler G Sahith Theegala G Davis Thompson G Nicolas Echavarria G Ricky Castillo,,,
2463,5085529965,ziggy3784 (1/2),0,207.3,G Si Woo Kim G Matt Fitzpatrick G Min Woo Lee G Maverick McNealy G Ryan Gerard G Christiaan Bezuidenhout,,,
2463,5085781079,BoangTao33 (63/150),0,207.3,G Chris Gotterup G Matt Fitzpatrick G Akshay Bhatia G Min Woo Lee G Christiaan Bezuidenhout G Ricky Castillo,,,
2463,5086066952,hothooper7 (18/20),0,207.3,G Russell Henley G Matt Fitzpatrick G Brooks Koepka G Patrick Cantlay G Daniel Berger G Ryan Gerard,,,
2463,5086212129,Olson.kj (38/100),0,207.3,G Russell Henley G Matt Fitzpatrick G Brooks Koepka G Patrick Cantlay G Daniel Berger G Ryan Gerard,,,
2463,5086623029,cdlsports (22/75),0,207.3,G Tommy Fleetwood G Si Woo Kim G Russell Henley G Kurt Kitayama G Daniel Berger G Ricky Castillo,,,
2463,5086829518,chased97 (67/150),0,207.3,G Si Woo Kim G Viktor Hovland G Robert MacIntyre G Daniel Berger G Ryan Gerard G Tony Finau,,,
2463,5086361835,2HANDSDOWN (3/5),0,207.29999,G Ludvig Aberg G Viktor Hovland G Russell Henley G Jake Knapp G Daniel Berger G Rasmus Hojgaard,,,
2463,5086832053,Taxman8 (68/75),0,207.29999,G Ludvig Aberg G Viktor Hovland G Russell Henley G Jake Knapp G Daniel Berger G Rasmus Hojgaard,,,
2473,5086704453,Dudeoflife (44/80),0,207.25002,G Ludvig Aberg G Russell Henley G Robert MacIntyre G Akshay Bhatia G Patrick Cantlay G Mac Meissner,,,
2473,5085680635,csurunnerccr (39/150),0,207.25,G Xander Schauffele G Ludvig Aberg G Robert MacIntyre G Justin Rose G Adam Scott G Keith Mitchell,,,
2473,5086683268,Mike187992 (1/2),0,207.25,G Xander Schauffele G Viktor Hovland G Akshay Bhatia G Kurt Kitayama G Sam Stevens G Ryo Hisatsune,,,
2476,5086304831,nathanchase12 (3/3),0,207.20001,G Collin Morikawa G Ludvig Aberg G Russell Henley G Maverick McNealy G Daniel Berger G Ricky Castillo,,,
2476,5086403151,Skrod (2/5),0,207.20001,G Collin Morikawa G Ludvig Aberg G Russell Henley G Maverick McNealy G Daniel Berger G Ricky Castillo,,,
2476,5086446163,base3ballmom (2/22),0,207.20001,G Collin Morikawa G Ludvig Aberg G Russell Henley G Maverick McNealy G Daniel Berger G Ricky Castillo,,,
2476,5086827660,Briguy20181 (3/5),0,207.20001,G Tommy Fleetwood G Hideki Matsuyama G Viktor Hovland G Sam Burns G Bud Cauley G Sami Valimaki,,,
2476,5086838443,Pjg1979,0,207.20001,G Collin Morikawa G Ludvig Aberg G Russell Henley G Maverick McNealy G Daniel Berger G Ricky Castillo,,,
2476,5086770354,ronsmall (7/7),0,207.2,G Collin Morikawa G Tommy Fleetwood G Hideki Matsuyama G Sahith Theegala G Hao-Tong Li G Ricky Castillo,,,
2482,5086334893,Nadroj311 (140/150),0,207.15001,G Hideki Matsuyama G Ludvig Aberg G Jake Knapp G Sahith Theegala G Michael Thorbjornsen G Aaron Rai,,,
2482,5086370423,sneuman (18/150),0,207.15001,G Xander Schauffele G Ludvig Aberg G Russell Henley G Nicolai Hojgaard G Corey Conners G Ryan Fox,,,
2482,5085404039,109stairs (40/150),0,207.15,G Scottie Scheffler G Sahith Theegala G Nicolai Hojgaard G J.J. Spaun G Matthew McCarty G Keith Mitchell,,,
2482,5086019017,Nazvb07 (2/3),0,207.15,G Tommy Fleetwood G Ludvig Aberg G Akshay Bhatia G Jake Knapp G Daniel Berger G Eric Cole,,,
2482,5086819186,kevinroach (19/150),0,207.15,G Tommy Fleetwood G Ludvig Aberg G Akshay Bhatia G Daniel Berger G Aaron Rai G Seamus Power,,,
2482,5086819224,kevinroach (57/150),0,207.15,G Tommy Fleetwood G Cameron Young G Corey Conners G Rasmus Hojgaard G Taylor Pendrith G Mackenzie Hughes,,,
2488,5085482601,JPB2014 (58/150),0,207.1,G Scottie Scheffler G Corey Conners G Ryan Gerard G J.J. Spaun G Alex Noren G Max Greyserman,,,
2488,5086263545,juliohr (3/20),0,207.1,G Scottie Scheffler G Adam Scott G Tony Finau G Hao-Tong Li G Austin Smotherman G Kevin Roy,,,
2488,5086778867,lausimonbv (1/2),0,207.1,G Xander Schauffele G Robert MacIntyre G Shane Lowry G Akshay Bhatia G Sahith Theegala G Aaron Rai,,,
2488,5086357599,Beastly888 (2/4),0,207.09999,G Collin Morikawa G Ludvig Aberg G Cameron Young G Sepp Straka G Ryan Gerard G Keith Mitchell,,,
2488,5086473497,lethuima (55/150),0,207.09999,G Xander Schauffele G Cameron Young G Sam Burns G Nicolai Hojgaard G Matti Schmid G Nick Taylor,,,
2488,5086704458,Dudeoflife (49/80),0,207.09999,G Russell Henley G Matt Fitzpatrick G Akshay Bhatia G Jake Knapp G Daniel Berger G Ryan Gerard,,,
2488,5086819239,kevinroach (72/150),0,207.09999,G Scottie Scheffler G Matt Fitzpatrick G Akshay Bhatia G Max McGreevy G Danny Walker G Karl Vilips,,,
2488,5086432241,helpthebear (1/12),0,207.09998,G Si Woo Kim G Viktor Hovland G Matt Fitzpatrick G Ben Griffin G Sam Burns G Chris Kirk,,,
2496,5086759836,spiliff14 (2/2),0,207.05002,G Xander Schauffele G Hideki Matsuyama G Jacob Bridgeman G Rickie Fowler G Adam Scott G Harry Hall,,,
2496,5086739486,thebodyspill (43/100),0,207.05,G Si Woo Kim G Viktor Hovland G Patrick Cantlay G Maverick McNealy G Nick Taylor G Alex Noren,,,
2496,5086709564,pbaramos300 (3/36),0,207.04999,G Collin Morikawa G Tommy Fleetwood G Akshay Bhatia G Maverick McNealy G Alex Noren G Bud Cauley,,,
2496,5086739463,thebodyspill (20/100),0,207.04999,G Xander Schauffele G Viktor Hovland G Robert MacIntyre G Harris English G Ryan Gerard G Keith Mitchell,,,
2496,5086845173,jaxfryburger (1/9),0,207.04999,G Collin Morikawa G Viktor Hovland G Russell Henley G Sepp Straka G Rickie Fowler G Zachary Bauchou,,,
2501,5085603193,moklovin (122/150),0,207.00002,G Xander Schauffele G Russell Henley G Akshay Bhatia G Adam Scott G Kurt Kitayama G Daniel Berger,,,
2501,5086321687,mauibrews,0,207.00002,G Si Woo Kim G Ludvig Aberg G Cameron Young G Akshay Bhatia G Michael Thorbjornsen G Ricky Castillo,,,
2501,5086172160,xJordan16 (18/43),0,207,G Ludvig Aberg G Russell Henley G Robert MacIntyre G Rickie Fowler G Aaron Rai G Taylor Pendrith,,,
2501,5086322159,salatso22 (4/41),0,207,G Xander Schauffele G Viktor Hovland G Russell Henley G Robert MacIntyre G Aaron Rai G Hao-Tong Li,,,
2501,5086334862,Nadroj311 (109/150),0,207,G Scottie Scheffler G Maverick McNealy G Corey Conners G Kurt Kitayama G Sam Stevens G Max McGreevy,,,
2501,5086414688,mattygball (2/2),0,207,G Si Woo Kim G Viktor Hovland G Min Woo Lee G Brooks Koepka G Maverick McNealy G Wyndham Clark,,,
